,0
V1651,0.0
V1652,0.0
V1661,0.0
V1662,4.938972562702136e-05
V1664,0.0
V1669,3.7633420475762354e-06
V1670,9.337388234245134e-06
V1671,0.0
V1672,3.57093866803759e-05
V1673,0.0
V1674,0.0
V1675,0.0
V1676,1.3167886711161347e-05
V1677,0.0
V1679,0.00013657562348286318
V1680,8.235980979443102e-05
V1681,5.08157558776873e-06
V1682,0.0
V1683,0.0
V1684,0.0
V1685,3.109085202339615e-05
V1686,1.4299942806504325e-05
V1687,8.246553213366464e-05
V1688,0.00011461348546083582
V1689,6.966584292114722e-05
V1690,4.8072521774712456e-05
V1691,0.00020429133561213387
V1692,9.230811362644952e-05
V1693,8.279261207744135e-06
V1695,5.5917551782178386e-05
V1696,1.9843212778521273e-05
V1697,6.920824596673307e-05
V1698,5.543247204604207e-05
V1699,9.634725302717157e-05
V1700,5.977414065789582e-06
V1701,0.0
V1702,3.848421228863376e-06
V1703,0.0
V1704,5.445779654142909e-05
V1705,0.0
V1706,0.0
V1707,1.4969207760137992e-05
V1708,8.526706879336924e-06
V1709,3.716591335010852e-05
V1710,1.6988025778115208e-05
V1711,4.669325681309504e-05
V1712,0.00013158533629589685
V1713,8.140932442914152e-05
V1714,7.22651475936925e-06
V1715,8.846818184023821e-05
V1716,0.0
V1717,0.0
V1718,1.7178208894169051e-06
V1719,3.428872692440332e-06
V1720,0.0006684348169363504
V1723,0.0008986255710296223
V1724,0.0002289372480613539
V1725,0.00039065866537451655
V1726,0.0003858446205920792
V1728,0.0008416746215590852
V1730,0.0005693680843859571
V1732,0.001026969845674816
V1734,0.0004995270668873238
V1735,0.00040773416986510276
V1736,0.0008102405185975259
V1737,0.0001101728790320041
V1738,9.98504388789471e-06
V1739,0.0
V1741,0.00014509147122894968
V1742,2.4730440992767103e-05
V1743,1.842444561866415e-05
V1744,8.554012673353816e-06
V1745,0.0006137796878923666
V1746,0.00036662479321077654
V1747,0.0
V1748,0.0001302610995776064
V1749,0.0008885040972367544
V1750,0.0010338929666760845
V1751,0.00025924938579480986
V1756,0.0011350730572755724
V1757,0.0009226424897718879
V1758,0.0011922102284447102
V1759,9.494305147593533e-05
V1760,0.00020351767808102008
V1761,9.265218125056167e-05
V1762,0.0001686880336576722
V1763,0.00015411693271661492
V1764,0.0003070348816511064
V1765,0.0002213827401407585
V1766,0.00024165945673020143
V1767,5.7339866491207996e-05
V1772,7.5145576519746256e-06
V1773,0.0
V1774,4.970614112919037e-06
V1775,1.405014244908775e-05
V1776,0.0
V1777,1.0174315641829004e-06
V1778,0.0
V1779,0.0
V1780,0.0
V1783,9.902341983355628e-06
V1784,1.2497087940374234e-05
V1785,8.246643684787604e-06
V1786,4.3403623333504534e-05
V1787,1.79037893551272e-05
V1788,9.629699690303536e-05
V1789,1.4296823663793645e-05
V1790,7.975617204341327e-06
V1791,1.0252155180177054e-05
V1792,9.305002952762253e-06
V1793,6.396166200938407e-06
V1794,1.2245587258786522e-05
V1795,1.4127164236555617e-05
V1796,1.0525734643672064e-05
V1797,0.0003974981980645227
V1798,0.0003130451300995969
V1799,0.0008728366199589948
V1800,0.00018981437224083257
V1801,0.0006858810078684591
V1802,0.0003513308573162163
V1803,0.0010837358541141433
V1804,0.0003116476483822355
V1805,0.0006838453958434348
V1806,0.0005020762178945897
V1807,0.00028216098549170267
V1808,0.000629007962247563
V1809,0.00021640317879673262
V1810,0.0008158164948108557
V1811,0.0003718865363268282
V1812,0.0010584676591610278
V1813,0.00018614460680087936
V1814,0.0010084458008404247
V1815,0.00038955007634173524
V1816,0.0003085615859327696
V1817,0.00044120341165546675
V1818,0.0009022779550168932
V1819,0.0008292552996043104
V1820,0.0009108917540485475
V1821,0.0006857350140352689
V1822,0.000325950426470503
V1823,0.0004132225564186895
V1824,0.0005360606355484099
V1825,0.00046011416609146693
V1826,0.0006553262937510146
V1828,0.0
V1831,3.891098784491153e-05
V1832,4.3787886546220556e-05
V1833,0.0
V1834,7.848222645885505e-06
V1835,0.0
V1836,0.0
V1837,8.312326516628771e-05
V1838,0.0001376106343971436
V1839,2.920458337321211e-05
V1840,1.7754407645137596e-05
V1841,8.900118139508907e-06
V1842,1.543571563233528e-05
V1843,1.338707879010981e-05
V1844,2.089796639026453e-05
V1845,2.1533088038634968e-05
V1846,5.91559620263528e-05
V1847,9.614860922004618e-05
V1848,7.202685370098487e-05
V1849,4.6340134249036096e-05
V1850,8.389934258775153e-05
V1851,3.9985069993039845e-05
V1852,1.5940849342866624e-05
V1853,2.9643187177244957e-05
V1854,3.121183854591135e-05
V1855,3.733908659762391e-05
V1856,2.3529296258978824e-05
V1857,6.016945869930656e-05
V1858,5.361857356523146e-05
V1859,3.808485804239189e-05
V1860,4.327682476714743e-05
V1861,7.667744716248382e-05
V1862,6.448583005697291e-05
V1863,2.7605942867653555e-05
V1864,1.949913769957723e-05
V1865,4.171922451571802e-05
V1866,1.6231678217088638e-05
V1867,1.4245664479188815e-05
V1868,7.870206622126007e-06
V1893,0.0
V1894,1.867749069584852e-06
V1895,0.0
V1896,0.0
V1897,0.0
V1898,0.0
V1899,0.0
V1900,0.0
V1901,1.3932671484816308e-05
V1902,0.0
V1903,4.7535673878609294e-06
V1904,3.425137398829082e-06
V1905,0.0
V1906,0.0
V1907,1.1362947599825492e-05
V1908,0.0
V1909,1.709318973975002e-05
V1910,0.0
V1911,0.0
V1912,0.00010785714955387065
V1913,9.769206826085873e-05
V1914,2.5642945760688145e-05
V1915,0.0
V1916,3.962340654926969e-06
V1917,5.9773355166741205e-06
V1918,0.0
V1919,1.2674431472662004e-05
V1920,0.0
V1921,0.0
V1922,1.977213200926095e-06
V1923,0.0
V1924,9.347979425254728e-06
V1925,0.0
V1926,0.0
V1927,1.8000757795761028e-05
V1928,1.054899923185793e-05
V1929,0.0
V1930,9.976600959497766e-06
V1931,1.5777262131494748e-05
V1932,7.415989342728179e-06
V1933,1.1447979780259938e-05
V1934,0.0
V1935,1.3542277355099123e-05
V1936,3.432083963697885e-06
V1937,1.8543456927575063e-05
V1938,2.014973766400144e-06
V1939,1.748628879311936e-05
V1940,3.9911795394636315e-06
V1941,0.0
V1942,3.4598504870023914e-06
V1983,9.902058286132357e-05
V1984,4.9685408854053724e-05
V1985,0.00011830676460601333
V1986,0.00010882901626961751
V1987,4.9705254581385965e-06
V1988,0.0
V1989,0.0
V1990,4.898224626279365e-07
V1991,1.4305798617049515e-05
V1992,0.0
V1993,0.0
V1994,0.0
V1995,0.0
V1996,0.0
V1997,0.0
V1998,0.0
V1999,0.0
V2000,0.0
V2001,0.0
V2002,0.0
V2019,0.0
V2020,0.0
V2021,0.0
V2022,1.7301049949661028e-05
V2023,0.0
V2024,0.0
V2025,0.0
V2026,0.0
V2039,0.00011211619629595973
V2040,1.0533396707850822e-05
V2041,1.92735989814526e-05
V2042,6.574742156400929e-05
V2043,9.604483000619855e-06
V2044,7.352098752094657e-06
V2045,1.1678314011712307e-05
V2046,9.880942133337962e-06
V2047,0.0001662210858304612
V2048,6.81193331421306e-05
V2049,6.232979214252996e-07
V2050,1.3167921652428765e-05
V2051,6.117528435189373e-06
V2052,1.2764982416231656e-05
V2053,1.7649883983887727e-05
V2054,2.5504274709587138e-05
V2055,2.3108906941684683e-05
V2056,0.00020173638778841354
V2057,2.0414588821221837e-05
V2058,8.755459065403926e-05
V2059,8.911352289172047e-05
V2060,0.00029501681544738106
V2061,0.0004378131874065073
V2062,0.00023369918204903093
V2063,0.00019900774720184642
V2064,0.00010042916740083478
V2065,0.0002571675895819567
V2066,0.0005233475647949301
V2067,0.00012200103118756083
V2068,0.0002547924964473786
V2069,0.00044002985462339076
V2070,0.0002610789845489066
V2071,5.126434976082345e-05
V2072,0.00017326190936796122
V2073,5.82456074798575e-05
V2074,0.00012808670207633863
V2075,0.0015067906368432609
V2076,0.0018920301007927195
V2077,0.0030187751568333636
V2078,0.006764650715229776
V2079,0.0072238384404509845
V2080,0.005245260963434959
V2081,0.005500915895971279
V2082,0.005606159297222554
V2083,0.00238230806460072
V2084,0.0
V2085,2.8248114024641726e-05
V2086,0.0
V2087,0.0
V2088,1.0193533176602172e-05
V2089,0.0
V2090,2.166375947440148e-06
V2091,0.0
V2092,0.0
V2094,0.0
V2096,2.1171666785494883e-06
V2097,0.0
V2098,7.305709688567862e-06
V2099,0.0
V2100,3.0629651692091993e-06
V2101,9.945547444678679e-05
V2102,0.0
V2103,0.0
V2104,5.86107331323056e-05
V2105,9.011044631187975e-05
V2106,0.0
V2107,4.7274849345231247e-05
V2108,0.0
V2109,1.653013938149452e-05
V2110,0.0
V2111,8.948403063100285e-05
V2112,0.0
V2113,0.0
V2114,0.0
V2115,0.0
V2116,0.0
V2117,0.0
V2118,0.0
V2119,0.0
V2120,1.6787269958832424e-06
V2121,0.0
V2122,3.384184703745429e-06
V2123,0.0
V2124,5.771021868259888e-05
V2125,0.0
V2126,1.5528020850084509e-06
V2127,0.0
V2128,0.0
V2130,0.0
V2132,1.117533693530927e-06
V2133,0.0
V2134,0.0
V2135,0.0
V2136,2.8524295165393892e-06
V2138,4.743259836763146e-06
V2140,0.0
V2141,0.0
V2142,0.0
V2143,0.0
V2144,0.0
V2146,0.0
V2148,3.0074164901036553e-06
V2149,0.0
V2150,0.0
V2151,0.0
V2152,0.0
V2154,0.0
V2156,0.0
V2157,0.0021017335863568955
V2158,0.0
V2159,0.0014764456205099384
V2160,4.406203877081648e-05
V2161,0.0013744729659786866
V2162,0.004145037246843048
V2163,0.002542098007653208
V2164,0.0017169978508708105
V2165,0.0008723953480593202
V2166,0.0030524906112403467
V2167,0.001407532840010681
V2168,5.138264701202604e-06
V2169,0.0031665977879841646
V2170,2.5055204324825664e-05
V2171,0.006187879304460146
V2172,0.0
V2173,0.0037033622610005558
V2174,0.0018932262124177338
V2176,0.0021979230043927913
V2178,0.0018177057038031511
V2180,8.58305110487403e-07
V2181,0.003511073994748451
V2182,1.3252770282763878e-05
V2183,0.0045662402343755295
V2184,2.906186153509513e-06
V2185,0.007071190318054299
V2186,0.0005542944732168996
V2188,0.0009503708021618329
V2190,0.000567501254111482
V2192,9.367637715058046e-05
V2193,1.6278030493097585e-05
V2194,1.0285920597100691e-05
V2195,1.5330963262546005e-05
V2196,0.00015911224078808643
V2197,0.0001522866423984151
V2198,0.0002278013116209911
V2199,0.000196400349687491
V2200,5.177134377701239e-05
V2201,9.243270733003932e-06
V2202,9.727041996473572e-06
V2203,0.0006197521023873295
V2204,0.0002487261213670655
V2205,0.00045138530750732126
V2206,0.00037997646619659155
V2207,0.0003815508668432146
V2208,0.009130850968671606
V2209,0.004941992564964814
V2210,0.005365564092321484
V2211,0.007188924609185538
V2212,0.009842255512684993
V2213,0.008624155773043589
V2214,0.006324316597652915
V2215,0.008470038888345495
V2216,0.007507967973380039
V2217,1.2867317360992185e-05
V2218,4.68408029076742e-06
V2219,9.3456185110104e-06
V2220,4.867302019700769e-06
V2221,0.00015885165375201
V2222,9.871115346075943e-06
V2223,5.819686088800837e-06
V2224,1.1509580159953212e-05
V2225,8.85198371298232e-06
V2226,1.4669296283906715e-05
V2227,4.995563596197491e-06
V2228,7.112269171712637e-06
V2229,7.97595432791095e-06
V2230,5.772315556180157e-06
V2231,9.41772212311826e-06
V2232,1.772294733820345e-05
V2233,1.0137516157266128e-05
V2234,5.610814664053305e-06
V2235,1.0902188953979763e-05
V2236,0.0005342431767837027
V2237,0.0006894495392941028
V2238,0.0005436433839135235
V2239,0.0007483059738461726
V2240,0.0007460163747895396
V2241,0.0004080986909704115
V2242,0.00031661862582770044
V2243,1.1927555495958757e-05
V2244,8.058592076445746e-06
V2245,7.5558505894047735e-06
V2246,0.0033381573076184503
V2247,0.0031441241879146056
V2248,0.0030559869918578473
V2249,0.002684067096257673
V2250,0.003038628940804658
V2251,0.003864338080232156
V2252,0.00011246102512087563
V2253,0.0004565857027737194
V2254,0.00011817213360440477
V2255,0.0047996692368336745
V2256,0.002902945229573471
V2257,0.004903212923873324
V2258,0.0034159959343086784
V2259,0.00213269724585711
V2260,0.00310750273149096
V2261,0.0030805304925073246
V2262,0.0026817753433466696
V2263,0.0024184792964815674
V2264,0.0005094187795293542
V2265,0.0005508066618135922
V2266,0.0003274330561143716
V2267,0.0003668268158786901
V2268,0.00042783140997901194
V2269,0.0002355529868221426
V2270,0.0003575856873996862
V2271,0.0002767242901010544
V2272,9.185464656235288e-05
V2273,8.387204717690875e-06
V2274,7.901427269716003e-06
V2275,0.0021596779965478933
V2276,0.0023186921528966127
V2277,0.0026103940940393404
V2278,0.0009190053196319509
V2279,0.0017499843380616065
V2280,0.0022319597134994435
V2281,0.003345236764488253
V2282,0.002568911386268015
V2283,0.002747273639260539
V2284,0.0
V2285,2.24662648034074e-05
V2286,0.0
V2287,0.0
V2288,0.0
V2289,0.0
V2290,0.0
V2291,4.765512475192549e-05
V2292,0.00011096878551521106
V2293,0.0
V2294,0.0
V2295,0.0
V2296,7.040623395623559e-05
V2297,0.00014341369208534802
V2298,0.0
V2299,0.0
V2300,0.0
V2301,0.0
V2302,0.0
V2303,2.218471582480916e-06
V2304,1.0389403447682257e-05
V2305,0.0
V2306,4.4022885088993395e-05
V2307,1.2312041545356005e-06
V2308,4.891027280076403e-06
V2309,4.544788127026217e-06
V2310,0.0
V2311,0.0
V2312,0.0
V2313,1.4593308809236084e-05
V2314,0.0
V2315,0.00010739304320825705
V2316,0.0
V2317,5.9752211244504954e-05
V2318,0.0
V2319,0.00013888964599695648
V2320,0.0
V2321,0.0
V2322,0.0
V2323,0.0
V2324,2.7960344240288156e-06
V2325,4.839611164074109e-06
V2326,0.00016724870103823565
V2327,3.062273026378063e-05
V2328,0.00010054731889172506
V2329,5.8788518432462284e-05
V2330,4.812987070547416e-05
V2331,0.0
V2332,0.0
V2333,0.00011388450964999725
V2334,0.0
V2335,0.0
V2336,0.00018919129051775526
V2337,0.0
V2338,0.0
V2339,1.422885761343402e-06
V2344,0.0010979032884631886
V2345,0.0006664764112677846
V2346,0.0005165529968272527
V2347,0.0005582753950949236
V2348,0.0006603771085501158
V2349,0.00026818399586280446
V2350,0.0
V2351,0.0006911882445516304
V2352,3.520672316183455e-05
V2353,0.00046377652950111933
V2354,0.0001237471379441495
V2355,0.0005493738360355224
V2356,0.0006860846373747877
V2357,0.0004051882768657535
V2358,0.0002381803132156747
V2359,0.00018498852457971089
V2360,0.0005964719811540942
V2361,0.000343722860454328
V2364,0.0
V2365,0.0
V2366,5.723970261079327e-05
V2367,5.409593607261837e-06
V2368,0.0007693923361398934
V2369,0.00022034530549895227
V2370,0.00036842319926502955
V2371,0.00043048545958085084
V2372,0.0005808205895596597
V2373,0.00011344902409888146
V2374,0.0
V2375,0.0
V2376,1.1436561131168373e-05
V2377,1.1027840094894749e-05
V2378,1.2757580441596958e-05
V2379,1.0983487789973422e-05
V2380,1.158045820505571e-05
V2381,8.287553529698469e-06
V2382,0.00019183728707941668
V2383,8.289057549695116e-05
V2384,1.0404557178506606e-05
V2385,1.1080191917718868e-05
V2386,1.9854957289290694e-05
V2387,4.9917168336608555e-06
V2388,7.158255684744327e-06
V2389,8.541249398661855e-06
V2390,7.685305563988251e-06
V2391,4.5332737095107555e-06
V2392,1.2958533031270513e-05
V2393,7.578228869705191e-06
V2394,0.0003417724726516419
V2395,6.409300038058662e-05
V2396,0.0001279617849689303
V2397,3.9895352547293676e-05
V2398,2.4104476679000357e-05
V2399,9.686598027241106e-05
V2400,6.210679583519976e-05
V2422,8.523869303792129e-06
V2423,1.7777761864755683e-05
V2424,0.00030665074675930256
V2425,5.1688492493529525e-06
V2426,5.6368067346678635e-06
V2427,1.2912075797664587e-05
V2428,7.226173573077318e-06
V2429,8.975098915050983e-06
V2430,5.99315337955007e-06
V2431,0.00029907472417330187
V2432,0.00032918694275881175
V2433,8.792660500873643e-06
V2434,1.628450977170967e-05
V2435,1.2328465290758482e-05
V2436,0.00018524367789341203
V2437,0.0002547486131205614
V2438,0.0002120932142438915
V2439,0.00025861537467834566
V2440,0.0003315899254389856
V2441,0.0001810927687032113
V2442,0.00019490457709947373
V2443,0.00012553587015770397
V2444,7.934769834072648e-05
V2445,0.00014403314747562382
V2446,0.00012799989237329687
V2447,0.0002317658758969543
V2448,0.0005301025555512189
V2449,0.0001600442184071416
V2450,0.00041995640830906037
V2451,0.0002496883720752298
V2452,0.0003467444896560844
V2453,0.0001872786525503501
V2454,0.00040134063293276477
V2455,0.0004578586545120748
V2456,0.0003705201754927718
V2457,0.0003127847566943481
V2458,0.00035852899941678717
V2459,0.00039018293720157827
V2460,0.0
V2462,0.0
V2463,0.0
V2464,0.0
V2465,0.0
V2472,2.823589351574991e-06
V2474,0.0
V2475,0.0
V2476,0.0
V2478,0.0
V2479,0.0
V2480,0.0
V2481,0.0
V2488,0.0
V2490,0.0
V2491,0.0
V2492,0.0
V2494,0.0
V2495,0.0
V2496,0.0
V2497,4.1607070527957027e-05
V2504,0.0
V2506,0.0
V2507,0.0
V2514,0.0
V2515,0.0
V2516,0.0
V2517,0.0
V2518,0.0
V2519,0.0
V2520,0.0
V2521,0.0
V2522,2.0510886733243353e-06
V2523,0.0
V2524,0.0
V2525,0.0
V2526,7.199340135201317e-06
V2527,0.0
V2528,0.0
V2529,0.0
V2530,3.6312465606749633e-06
V2531,0.0
V2532,4.162859836329205e-06
V2533,5.806517979301423e-06
V2534,5.95097700739871e-06
V2535,5.09392738875821e-05
V2536,1.3077903774506854e-05
V2537,7.266572333546387e-06
V2538,1.337683777787478e-05
V2539,6.3457061709926695e-06
V2540,3.2997967583857795e-06
V2541,0.00020502644633634527
V2546,1.5522252480312798e-05
V2547,7.06698732717224e-06
V2548,1.8399993535234896e-05
V2549,1.4250169644597118e-05
V2550,0.00011927594425313479
V2551,0.00013815168830995513
V2552,1.0797962908193652e-05
V2553,5.166107346406788e-06
V2554,5.651879071269359e-06
V2555,4.817080229975961e-06
V2556,6.531622910087628e-06
V2557,1.2321508106728434e-05
V2558,1.3405768987814508e-05
V2559,8.154973863084843e-06
V2560,6.767193253776549e-06
V2561,5.2541575871392065e-06
V2562,6.219598340654949e-06
V2563,7.653914269645647e-06
V2564,8.99399492991778e-06
V2565,9.589509812764286e-06
V2566,1.229642189042594e-05
V2567,8.09351407208537e-06
V2568,1.0952562792749664e-05
V2569,4.860984056376418e-06
V2570,0.0
V2571,0.0
V2578,0.0
V2580,0.0
V2582,1.3802084253804074e-05
V2583,4.9123465774696224e-06
V2584,0.003838492048298261
V2585,0.005944183310956266
V2586,0.007850065035053625
V2587,0.007524716243703144
V2588,0.0004720850147924479
V2589,0.0009668815783084573
V2590,1.3962469537498705e-05
V2591,0.004293628568790907
V2592,0.004100524558280242
V2593,9.6086701495031e-06
V2594,9.632110465206908e-05
V2595,1.2795450945188234e-05
V2596,0.00024346902617419368
V2597,0.0017180745775092173
V2598,0.0013133658534103022
V2599,0.0010140132434702234
V2600,0.0013116981406211287
V2601,3.146583942781351e-05
V2602,0.00011884603288343453
V2603,8.472790237373447e-05
V2604,0.0010252653085477713
V2605,9.121591104379629e-06
V2606,0.0035641477085817273
V2607,0.0034453088514416396
V2608,0.0008043653578798112
V2609,0.002372145897514757
V2610,0.0029252038758919136
V2611,9.217354054740858e-06
V2612,0.0015398403724594164
V2613,0.0027190504713430637
V2614,0.0002499932986570009
V2615,0.00016633492018669743
V2616,0.0007945341191915579
V2617,0.0006674666134129302
V2618,0.00013989769829457957
V2619,0.00029771197967070825
V2620,0.0001339777139032141
V2621,0.00022145818494569475
V2622,0.00024660651944801505
V2623,6.949568253243702e-05
V2624,3.869686172465937e-06
V2625,1.042112977067488e-05
V2626,8.649307232442805e-06
V2627,6.973632933836944e-05
V2628,6.374101264055094e-05
V2629,1.5757615834301253e-05
V2630,1.0175155887914678e-05
V2631,0.00252846831951691
V2632,0.0026277000595368223
V2633,0.0029223110253185063
V2634,0.0032365868893573044
V2635,0.003819045901436057
V2636,0.004481897996550171
V2637,0.0032752757202721716
V2638,0.004175117182018301
V2639,0.0036225132952505484
V2640,0.0004221017760093897
V2641,0.00037260842822507787
V2642,0.00013069787581701623
V2643,0.0001370600672602119
V2644,9.743073095958928e-05
V2645,0.0001306383004995071
V2646,0.0002449776107841459
V2647,0.00014877329768752935
V2648,0.00019614153701923547
V2649,0.0001762279095897481
V2650,0.00016358380539890102
V2651,0.0001757656207506567
V2652,0.0001602644534632504
V2653,0.0002614981834680122
V2654,0.00014078552173604392
V2655,0.00031237249221488603
V2656,0.00017931000830133972
V2657,0.00023669078806489287
V2658,0.00013813336461167115
V2659,0.00015122026124934267
V2660,5.966251309426837e-06
V2661,8.748678687549423e-06
V2662,1.165014051170323e-05
V2663,1.1811380818251768e-05
V2664,3.4922317380399426e-06
V2665,9.588207407241496e-06
V2666,5.655568004271265e-06
V2667,6.400436193182531e-06
V2668,9.248548802101943e-06
V2669,9.00122695428715e-06
V2670,1.0281454282821535e-05
V2671,1.2138838002744357e-05
V2672,7.33621143068329e-06
V2673,6.7481112172069125e-06
V2674,1.3165061012961771e-05
V2675,5.452953556557126e-06
V2676,1.447945379060949e-05
V2677,1.186711895030478e-05
V2678,6.499110658383586e-05
V2679,2.6816079090243e-06
V2680,8.868323990207772e-06
V2684,0.0001175736612342658
V2685,0.000111290564806274
V2687,0.0009954659990977948
V2688,0.0
V2689,4.8857149506003765e-05
V2690,0.0
V2691,0.0011381770855490153
V2692,0.0
V2693,0.0
V2717,0.0
V2718,0.0
V2719,3.118053433468642e-05
V2720,0.0
V2727,0.0
V2729,2.2920030950876554e-05
V2745,0.0
V2747,4.059859764367713e-06
V2748,7.220464841696414e-06
V2753,0.0
V2754,0.0
V2755,0.0
V2756,0.0
V2757,0.0
V2758,0.0
V2763,4.634872922539359e-06
V2764,3.0590752737814595e-06
V2765,0.0
V2766,0.0
V2767,0.0
V2768,5.265221793297348e-06
V2775,4.3852749930006176e-05
V2776,0.0017074499762782089
V2777,7.168129627119873e-05
V2778,0.001585202192955332
V2779,0.00017715380932195889
V2780,0.0012642756256476487
V2781,0.00455999496301426
V2782,1.1247104082345611e-05
V2783,6.684749496144551e-06
V2784,1.3466098130100253e-05
V2785,0.002603050867617727
V2786,9.149959433635276e-05
V2787,3.2421885816336285e-05
V2788,0.000582769003605561
V2789,0.0006190629503635335
V2790,0.001020099878075287
V2791,0.0003570729401615846
V2792,0.0012110313269822752
V2793,8.659009100907363e-06
V2794,8.121754872449473e-06
V2795,4.004060235270998e-06
V2796,1.1961288619135374e-05
V2797,1.0955326924225624e-05
V2798,1.0335417057833367e-05
V2801,0.005263474034295756
V2802,1.444062932900637e-05
V2803,4.9457311236671675e-06
V2804,4.971337541280636e-06
V2805,1.6548021378997624e-05
V2806,4.8535829343809045e-06
V2807,0.00011332030627592947
V2810,0.003960890182100121
V2811,8.72590309753915e-06
V2812,5.935124419807433e-06
V2813,1.900987083245139e-05
V2814,1.0211935031384756e-05
V2815,9.38926175605051e-06
V2816,6.4499952009925875e-06
V2819,0.0
V2820,0.0033042719328398177
V2821,1.6207940436009143e-06
V2822,0.0
V2823,0.0
V2824,0.0
V2825,0.000522319697850112
V2826,0.0002404885993916448
V2827,0.0008460612857566002
V2828,0.0006261755479755942
V2829,4.6088994125851236e-05
V2830,0.0003514791003825844
V2831,0.0002998678639412772
V2832,0.0001014618511838024
V2833,0.0003089483612584662
V2834,0.0001124319940636122
V2835,0.00036902781272919657
V2836,0.0004893538626255738
V2837,0.0003393658391857799
V2838,0.0005214857807480443
V2839,7.575206253653967e-05
V2841,0.0
V2849,0.0005568151648868349
V2850,0.0003168434380042591
V2851,0.0003094185171467248
V2852,7.853259210066432e-06
V2853,0.0006781309693636814
V2854,0.0018503831789729204
V2855,0.0017119849555201632
V2856,0.0006572953853209733
V2857,0.00018093104597466915
V2858,0.0002463686076319818
V2859,0.0011319252890584323
V2860,0.0009630714535973762
V2861,0.0008631207468543896
V2862,0.00028815861328093965
V2863,0.00022563381568762623
V2864,0.00030818398595964613
V2865,1.1516353157414392e-05
V2866,9.554501986539686e-06
V2867,5.3070594265824406e-06
V2868,0.0
V2869,0.0004157331557463175
V2870,0.0007759505978341759
V2871,0.0009228667127969118
V2872,0.0006409348921608961
V2873,0.0
V2874,0.0013754416956383076
V2875,0.0
V2876,9.622105483222704e-06
V2877,0.00021855459339306923
V2878,0.00013323583741020587
V2879,8.667264897152948e-05
V2881,0.0020555122436118722
V2882,0.0002432796850757577
V2883,5.1236167997990196e-05
V2884,5.205465567334854e-05
V2885,4.3011599036176056e-05
V2886,4.375234808489791e-05
V2887,4.2277925931102484e-05
V2888,8.704184167010188e-05
V2889,0.00014149057079992136
V2890,6.179173603937994e-05
V2891,0.00015377940624425467
V2892,0.00012151037206853506
V2893,0.0001222045333801802
V2896,0.00012455039087905898
V2899,0.002607129507059565
V2900,0.0016993140840023302
V2901,6.438824136697217e-05
V2902,5.122393096335542e-05
V2903,5.8195692310200305e-05
V2904,6.032332093579028e-05
V2905,4.558811926991651e-05
V2906,5.640758848871118e-05
V2907,4.759289042898664e-05
V2908,5.1339806650227053e-05
V2909,7.995771202073838e-05
V2910,8.496239591288858e-05
V2911,0.00010487556651830841
V2912,0.0001268446793680993
V2913,5.8206841655725276e-05
V2918,5.7675666370692925e-05
V2919,0.00018019218055713584
V2920,0.0001526565195671006
V2921,0.00016478349788051275
V2922,0.0003354635899834439
V2923,0.0002972070943306972
V2924,0.00038956177265770607
V2925,0.00021904948645324506
V2926,0.0003931681114733802
V2927,0.00016069609324798282
V2928,0.00025440258218060644
V2929,0.0002215013293547651
V2930,0.00017779865899920143
V2931,0.00010377481125859418
V2932,2.750106218641013e-05
V2933,8.15565097712661e-05
V2934,7.819065966266077e-05
V2935,7.513850109836373e-05
V2936,6.0525354447581936e-05
V2937,0.00012373944441272628
V2938,4.947979741042843e-05
V2939,0.0001794048921368944
V2940,0.00041138940698152895
V2941,0.0002504962313026742
V2942,0.000270737548994605
V2943,0.00014630105741535675
V2944,0.00012323590069827095
V2945,0.00013798445752353882
V2946,4.67114868971391e-05
V2947,0.00045241443784404525
V2948,0.00042846880706996185
V2949,7.564971334314334e-05
V2950,4.012409516231362e-06
V2951,8.0973505427724e-05
V2952,1.1321595441229479e-05
V2953,0.00016451907026916127
V2954,1.1474763554831996e-05
V2955,2.145058495343231e-05
V2956,3.063720991480418e-05
V2957,0.00034664348060967185
V2958,0.00047071213739857676
V2959,0.0004162545133582068
V2960,0.0005583102793073112
V2961,0.00019717569745321943
V2962,0.0005931127611956168
V2963,2.561521016442063e-05
V2964,9.882787023357767e-05
V2965,1.3857900575076658e-05
V2966,0.0005729796569141347
V2967,0.00026974083311042036
V2968,0.00023474326780585674
V2969,0.0004011828998539156
V2970,0.0006265416349290073
V2971,0.0003565423182712151
V2972,0.00034618842804104763
V2973,0.00023132056212207027
V2974,0.00026534248234818874
V2975,0.0004842763219837031
V2976,0.0001044007972035089
V2977,0.00017918580002166423
V2978,0.00018557670907130472
V2979,0.000163492026735505
V2980,0.00012537818753856626
V2981,0.00017694751213714636
V2982,0.0003386680336633283
V2983,0.0002351840225874797
V2984,0.00014929409183767363
V2985,0.00014253597565692196
V2986,0.0002770572150178158
V2987,0.00016235068453413184
V2988,0.00021260486427167102
V2989,0.00022401027312556887
V2990,5.6498470452769006e-05
V2991,0.00019261126856282728
V2992,0.0002111352697107009
V2993,0.0001717080785943498
V2994,0.00022168954698903145
V2995,0.00016122377433340946
V2996,0.00012539970161012728
V2997,0.00018066065218934566
V2998,0.00021652586070482506
V2999,0.00018565410511186222
V3000,0.00019210770393813932
V3001,0.0001422492664632744
V3002,0.00013414337837791473
V3003,0.0002442102676779851
V3004,0.00012355392482162422
V3005,0.00012089256230789401
V3006,0.00013741833342666965
